InstitutionID	InstitutionName	State_ID	Mesoregion_ID	Microregion_ID	Municipality_ID	Municipality_Name
172000000004	UNIVERSIDADE DE FRANCA	35	350002	350012	3516200	Franca
000100000991	HOSPITAL UNIVERSITARIO DA UNIVERSIDADE FEDERAL DE SERGIPE	28	280003	280011	2800308	Aracaju
000100000991	FACULDADE SOCIAL DA BAHIA	29	290005	290021	2927408	Salvador
000100000991	INDUSTRIA E COMERCIO FAC LTDA	42	420001	420002	4216008	São Carlos
000300000995	UNIVERSIDADE ESTADUAL DA ZONA OESTE	33	330006	330018	3304557	Rio de Janeiro
478500000001	INSTITUTO DE PSIQUIATRIA	35	350015	350061	3550308	São Paulo
014000000000	COMISSAO NACIONAL DE ENERGIA NUCLEAR	26	260005	260017	2611606	Recife
000200000993	MAN LATIN AMERICA	33	330005	330011	3304201	Resende
001400000995	HOSPITAL DE BASE DE BRASILIA SES DF	53	530001	530001	5300108	Brasília
J3UC00000003	UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO AMERICANA	41	410006	410024	4108304	Foz do Iguaçu
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	43	430001	430010	4314100	Passo Fundo
001500000997	FACULDADE DE CIENCIAS FARMACEUTICAS DE RIBEIRAO PRETO FCFRP USP	35	350002	350014	3543402	Ribeirão Preto
000300000995	IOSMCONSULTING	35	350007	350032	3509502	Campinas
JPE200000000	SGS AGRICULTURA E INDUSTRIA LTDA	35	350006	350028	3538709	Piracicaba
067900000008	INSTITUTO DE PESQUISA JARDIM BOTANICO DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
000100000991	CONSULTORIO PARTICULAR	31	310007	310030	3106200	Belo Horizonte
000100000991	HOSPITAL UNIVERSITARIO UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308	São Paulo
J2JG00000007	AGENCIA ESTADUAL DE DEFESA AGROPECUARIA DO MARANHAO	21	210004	210018	2111102	São João dos Patos
822900000009	EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA	42	420001	420004	4203006	Caçador
014000000000	COMISSAO NACIONAL DE ENERGIA NUCLEAR	35	350015	350061	3550308	São Paulo
032600000000	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	33	330003	330007	3303401	Nova Friburgo
342800000000	UNIVERSIDADE ESTADUAL DO CENTRO OESTE	42	420001	420002	4207858	Irati
J04H00000003	FACULDADE DE TECNOLOGIA E CIENCIAS	29	290005	290021	2927408	Salvador
000300000995	LABORATORIO DE ANALISES CLINICAS SANTA CECILIA	41	410002	410005	4104303	Campo Mourão
JAMG00000005	FACULDADES KENNEDY	31	310007	310030	3106200	Belo Horizonte
000900000996	CIRTORAX CLINICA DE CIRURGIA TORACICA	29	290005	290021	2927408	Salvador
000100000002	UNIVERSIDADE FEDERAL DO MARANHAO	21	210003	210010	2101202	Bacabal
J0BF00000005	CENTRO UNIVERSITARIO PLINIO LEITE	33	330006	330018	3303302	Niterói
154800000000	CENTRO UNIVERSITARIO BARAO DE MAUA JARDIM PAULISTA	35	350002	350014	3543402	Ribeirão Preto
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41	410010	410037	4106902	Curitiba
790100000002	FUNDACAO ESCOLA TECNICA LIBERATO SALZANO VIEIRA DA CUNHA	43	430005	430026	4313409	Novo Hamburgo
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41	410001	410002	4128104	Umuarama
000500000999	GINECOLOGIA ENDOSCOPICA	33	330006	330018	3304557	Rio de Janeiro
894500000009	UNIVERSIDADE FEDERAL DO AMAPA	16	160001	160001	1600501	Oiapoque
007000000008	UNIVERSIDADE FEDERAL DE SERGIPE	28	280002	280004	2802908	Itabaiana
000100000991	POLICIA CIENTIFICA PR	41	410010	410037	4106902	Curitiba
UNIVERSIDADE ESTADUAL DE GOIáS	000101000995	52	520003	520007	5201108	Anápolis
431100000008	UNIVERSIDADE DO ESTADO DO AMAZONAS	13	130003	130007	1302603	Manaus
000300000995	HOSPITAL DA LUZ	35	350015	350061	3550308	São Paulo
000100000991	HOSPITAL DE CLINICAS PR	41	410010	410037	4106902	Curitiba
J0T000000001	HOSPITAL ALEMAO OSWALDO CRUZ	35	350015	350061	3550308	São Paulo
000100000991	SECRETARIA DE ESTADO DE SAUDE	53	530001	530001	5300108	Brasília
000900000996	HOSPITAL DE CLINICAS DE RIO BRANCO	51	510003	510014	5107206	Rio Branco
087900000002	UNIVERSIDADE DE PASSO FUNDO	43	430001	430010	4314100	Passo Fundo
173400000000	UNIVERSIDADE CATOLICA DE PERNAMBUCO	26	260005	260017	2611606	Recife
985600159759	FUNDACAO PADRE ANTONIO DANTE CIVIERO	22	220002	220003	2211001	Teresina
000100000991	CLINICA AGAPE	35	350004	350023	3507506	Botucatu
033700000000	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	24	240002	240011	2402006	Caicó
384400000008	CENTRO REGIONAL UNIVERSITARIO DE ESPIRITO SANTO DO PINHAL	35	350007	350030	3515186	Espírito Santo do Pinhal
000800000994	UNIVERSIDADE ESTADUAL PAULISTA INSTITUTO DE BIOCIENCIAS DE BOTUCATU	35	350004	350023	3507506	Botucatu
825100000009	UNIVERSIDADE DO TOCANTINS	41	410008	410030	4117602	Palmas
000100000991	POLICIA RODOVIARIA FEDERAL	35	350015	350061	3550308	São Paulo
985607399968	GRUPO EMS SIGMA PHARMA	35	350007	350032	3519071	Hortolândia
000100000991	INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL	33	330006	330018	3304557	Rio de Janeiro
000400000997	CENTRO DE TRATAMENTO DA FACE	33	330006	330018	3304557	Rio de Janeiro
000300000995	ESCOLA DE NUTRICAO DA UFBA	29	290005	290021	2927408	Salvador
985600088568	CENTRO UNIVERSITARIO DE VARZEA GRANDE	51	510004	510017	5108402	Várzea Grande
010300000003	UNIVERSIDADE FEDERAL DO PARANA	41	410003	410010	4112108	Jandaia do Sul
001000000998	SITIO SANTA EDWIRGENS MARIO BECALETE	35	350007	350030	3515186	Espírito Santo do Pinhal
001400000995	CLINICA DANIEL DE SA IMAGINOLOGIA ODONTOLOGICA	23	230003	230016	2304400	Fortaleza
IYJ200000008	FACULDADES INTEGRADAS PADRE ALBINO	35	350001	350005	3511102	Catanduva
JFPZ00000004	BP BIOCOMBUSTIVEIS SA	35	350015	350061	3550308	São Paulo
154100000008	INSTITUTO FEDERAL DO CEARA REITORIA	23	230001	230005	2312908	Sobral
000100000991	HOSPITAL SAO LUCAS DA PUCRS	43	430005	430026	4314902	Porto Alegre
226100000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS	52	520005	520013	5211909	Jataí
431900000002	UNIVERSIDADE ESTADUAL DA PARAIBA	25	250003	250017	2504009	Campina Grande
040000000000	MINISTERIO DA AGRICULTURA PECUARIA E ABASTECIMENTO	26	260005	260017	2611606	Recife
579700000000	INSTITUTO DE ASSISTENCIA MEDICA AO SERVIDOR PUBLICO ESTADUAL	35	350015	350061	3550308	São Paulo
000100000991	UNIVERSIDADE DE SAO PAULO ICMC	42	420001	420002	4216008	São Carlos
008217022060	DEPARTAMENTO DE ENFERMAGEM MATERNO INFANTIL E SAUDE PUBLICA	13	130003	130007	1302603	Manaus
I22A00000002	UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA	29	290003	290012	2910800	Feira de Santana
002000000996	UNIVERSIDADE FEDERAL FLUMINENSE CENTRO TECNOLOGICO ESCOLA DE ENGENHARIA	33	330006	330018	3303302	Niterói
000100000991	HOSPITAL DO SUBURBIO	29	290005	290021	2927408	Salvador
001300000993	INSTITUTO DO CORACAO FACULDADE DE MEDICINA DA USP	35	350015	350061	3550308	São Paulo
007000000008	UNIVERSIDADE FEDERAL DE SERGIPE	28	280002	280006	2803500	Lagarto
IYXD00000000	INSTITUTO DE DEFESA AGROPECUARIA E FLORESTAL DO ESPIRITO SANTO	32	320003	320009	3205309	Vitória
021700000006	UNIVERSIDADE FEDERAL RURAL DO SEMI ARIDO	24	240001	240001	2408003	Mossoró
GFKK00000005	QUATRO G PESQUISA E DESENVOLVIMENTO	43	430005	430026	4314902	Porto Alegre
000600000990	CLINICA MELCHIADES ORTODONTIA CIENTIFICA	35	350007	350032	3509502	Campinas
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	41	410010	410037	4105805	Colombo
000100000991	HOSPITAL LIFECENTER	31	310007	310030	3106200	Belo Horizonte
001100000990	SECRETARIA DE ESTADO DE AGRICULTURA DO PARA	27	270002	270005	2700805	Belém
J2FQ00000004	INSTITUTO EDUCACIONAL DO ESTADO DE SAO PAULO	35	350002	350013	3553708	Taquaritinga
281500000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE	24	240001	240006	2409407	Pau dos Ferros
000700000992	INSTITUTO RODOLFO NEIROTTI DE GER E PESQ LTDA HOSPITAL DO CORACAO	28	280003	280011	2800308	Aracaju
000100000991	SERVICO DE ANESTESIOLOGIA CLINICA DO MARANHAO	21	210001	210002	2111300	São Luís
000100000991	INSTITUTO DE EPILEPSIA E SONO	52	520003	520010	5208707	Goiânia
IYLR00000001	HOSPITAL DE PEDIATRIA SAMIC JUAN P GARRAHAN	26	260004	260013	2602704	Buenos Aires
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	25	250004	250022	2503209	Cabedelo
423400000002	UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL	43	430001	430008	4310207	Ijuí
001600000999	CLINICA VACCINE	13	130003	130007	1302603	Manaus
000600000990	SERIEMA SERVICOS E ESTUDOS EM MEIO AMBIENTE LTDA	53	530001	530001	5300108	Brasília
000100000991	HOSPITAL GERAL ROBERTO SANTOS	29	290005	290021	2927408	Salvador
166100000001	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO PARA	15	150004	150011	1500107	Abaetetuba
000100000991	HOSPITAL UNIVERSITARIO DA UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308	São Paulo
001900000994	CLINICA MEDICA USUY	42	420005	420016	4205407	Florianópolis
001500000997	PROURO UROLOGIA E PROCTOLOGIA	43	430005	430026	4314902	Porto Alegre
024500000007	GOVERNO DO ESTADO DE SAO PAULO	35	350015	350058	3516408	Franco da Rocha
350700000009	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA	33	330006	330015	3303906	Petrópolis
001000000998	SHELL BRASIL PETROLEO	33	330006	330018	3304557	Rio de Janeiro
000200000993	INSTITUTO COHEN	35	350015	350061	3550308	São Paulo
000100000991	FACULDADE DE FARMACIA DA UNIVERSIDA DE DO PORTO	22	220001	220001	2208502	Porto
000100000991	FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA	35	350003	350016	3520442	Ilha Solteira
016900000003	INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS	51	510003	510014	5107206	Rio Branco
IZCF00000003	UNIVERSIDADE FEDERAL DO PAMPA	43	430006	430030	4318309	São Gabriel
864100000000	MULTIBRAS S A ELETRODOMESTICOS	42	420002	420008	4209102	Joinville
021200000007	INSTITUTO CAPIXABA DE PESQUISA ASSISTENCIA TECNICA E EXTENSAO RURAL	32	320002	320006	3203205	Linhares
000100000991	FRACARO CONSULTORIA E ASSISTENCIA	35	350001	350001	3524808	Jales
033800000001	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	26	260005	260017	2611606	Recife
873500000006	HOSPITAL BRIGADEIRO UNIDADE DE GESTAO ASSISTENCIAL V	35	350015	350061	3550308	São Paulo
475600000009	UNIVERSIDADE FEEVALE	43	430005	430026	4313409	Novo Hamburgo
000100000991	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA	29	290002	290005	2924009	Paulo Afonso
000100000991	EMBRAPA SOJA	41	410003	410011	4113700	Londrina
000100000991	ESCOLA DE ENFERMAGEM DE RIBEIRAO PRETO DA UNIVERSIDADE DE SAO PAULO	35	350002	350014	3543402	Ribeirão Preto
I25800000001	FACULDADE AVANTIS	42	420004	420013	4202008	Balneário Camboriú
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	33	330003	330007	3303401	Nova Friburgo
985600657104	HOSPITAL UNIVERSITARIO EVANGELICO DE CURITIBA	41	410007	410027	4118501	Pato Branco
000100000991	UNIVERSIDADE DE ITAUNA	31	310009	310043	3133808	Itaúna
CENTRO UNIVERSITáRIO CAMPOS DE ANDRADE	451901000990	41	410010	410037	4106902	Curitiba
000900000996	HOSPITAL DAS CLINICAS FACULDADE DE MEDICINA UNIVERSIDADE FEDERAL DE GOIAS	52	520003	520010	5208707	Goiânia
J2TD00000001	ANHANGUERA EDUCACIONAL VALINHOS	35	350015	350061	3548708	São Bernardo do Campo
IYNL00000007	DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES	53	530001	530001	5300108	Brasília
000900000996	HARMAN DO BRASIL	43	430005	430026	4313375	Nova Santa Rita
754000000004	UNIVERSIDADE FEDERAL DE RONDONIA	11	110001	110001	1100205	Porto Velho
UNIVERSIDADE FEDERAL DE SãO PAULO	006220000009	35	350015	350061	3550308	São Paulo
IXOR00000009	UNIVERSIDADE ESTADUAL DE RORAIMA	25	250003	250017	2502151	Boa Vista
985600171546	COOPERATIVA AGROPECUARIA SUDOESTE LTDA	41	410007	410026	4121604	Renascença
023200000003	FUNDACAO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA	33	330006	330018	3304557	Rio de Janeiro
001400000995	UNIVERSIDADE FEDERAL DO MARANHAO DEPARTAMENTO DE FARMACIA	21	210001	210002	2111300	São Luís
749000000008	UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA	29	290006	290028	2933307	Vitória da Conquista
000100000991	EMBRAPA PANTANAL	50	500001	500001	5003207	Corumbá
416900000009	AGENCIA DE DESENVOLVIMENTO AGRARIO E EXTENSAO RURAL DE MATO GROSSO DO SUL	50	500004	500010	5003702	Dourados
J8XE00000008	RAIZEN ENERGIA	35	350006	350028	3538709	Piracicaba
000100000991	CLINICA PARTICULAR	43	430005	430026	4314902	Porto Alegre
000100000991	CLINICA SANTA MARIA	31	310002	310007	3143302	Montes Claros
000900000996	CENTRO DE PESQUISA AGROPECUARIA DOS COCAIS E PLANICIES INUNDAVEIS	21	210001	210002	2111300	São Luís
985600151383	AGENCIA NACIONAL DE VIGILANCIA SANITARIA	53	530001	530001	5300108	Brasília
426500000009	INSTITUTO FEDERAL DO PIAUI	22	220002	220005	2200608	Angical do Piauí
080800000003	INSTITUTO HERMES PARDINI	31	310007	310030	3106200	Belo Horizonte
584200000007	UNIVERSIDADE DO ESTADO DA BAHIA	29	290004	290017	2900702	Alagoinhas
J46R00000009	DTI SISTEMAS	31	310007	310030	3106200	Belo Horizonte
408800000006	INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA	35	350015	350061	3550308	São Paulo
000100000991	CENTRO ESPECIALIZADO EM ODONTOLOGIA	52	520003	520010	5208707	Goiânia
458800000002	INSTITUTO LUDWIG DE PESQUISA SOBRE O CANCER	35	350015	350061	3550308	São Paulo
511300000003	UNIVERSIDADE DO SUL DE SANTA CATARINA	42	420005	420016	4211900	Palhoça
000600000990	AUTOMATON INTEGRACAO DE SISTEMAS	31	310007	310030	3106200	Belo Horizonte
000600000990	UNIVERSIDADE FEDERAL DE PELOTAS NUPEEC	43	430007	430033	4304663	Capão do Leão
004300000998	MASCHIO FIORAVANTI COMUNICACAO S S LTDA	35	350015	350061	3550308	São Paulo
869700000001	FINANCIADORA DE ESTUDOS E PROJETOS	33	330006	330018	3304557	Rio de Janeiro
001400000995	CLINICA LIZOT RECH	43	430002	430016	4305108	Caxias do Sul
JEIB00000004	INSTITUTO FEDERAL DO ESPIRITO SANTO	32	320004	320011	3202454	Ibatiba
000100000991	HOSPITAL FEDERAL DOS SERVIDORES DO ESTADO	33	330006	330018	3304557	Rio de Janeiro
000700000003	INSTITUTO DE PESQUISAS TECNOLOGICAS DO ESTADO DE SAO PAULO	35	350015	350061	3550308	São Paulo
000100000991	INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA GO	52	520005	520015	5211503	Itumbiara
204400000003	UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA	29	290003	290012	2910800	Feira de Santana
002000000996	INSTITUTO DE ENSINO E PESQUISA PEQUENO PRINCIPE	41	410010	410037	4106902	Curitiba
000100000991	SECRETARIA MUNICIPAL DE SAUDE DE VITORIA	32	320003	320009	3205309	Vitória
985600042835	CENTRO INFANTIL DE INVESTIGACOES HEMATOLOGICAS DR DOMINGOS A BOLDRINI	35	350007	350032	3509502	Campinas
000300000995	HOSPITAL UNIVERSITARIO PRESIDENTE DUTRA UFMA	21	210001	210002	2111300	São Luís
001300000993	CLINICA DO APARELHO DIGESTIVO ESPACO SAUDE	43	430005	430026	4314902	Porto Alegre
410300000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO	33	330006	330018	3301702	Duque de Caxias
000100000991	ACADEMIA DA FORCA AEREA	35	350007	350029	3539301	Pirassununga
118000000000	UNIVERSIDADE METROPOLITANA DE SANTOS	35	350015	350063	3548500	Santos
016300000002	UNIVERSIDADE DE SOROCABA	35	350012	350046	3552205	Sorocaba
013100000004	FUNDACAO ESTADUAL DE PRODUCAO E PESQUISA EM SAUDE	43	430005	430026	4314902	Porto Alegre
038800000002	INSTITUTO BIOLOGICO	35	350015	350061	3550308	São Paulo
009800000009	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	31	310012	310062	3171303	Viçosa
000100000991	UNIVERSIDADE ESTADUAL DO PIAUI UESPI	22	220002	220003	2211001	Teresina
000100000991	FACULDADE JOAQUIM NABUCO	26	260005	260017	2611606	Recife
033800000001	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	26	260005	260018	2602902	Cabo de Santo Agostinho
IY4J00000000	INSTITUTO NACIONAL DO SEGURO SOCIAL	25	250004	250022	2507507	João Pessoa
033000000007	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO	35	350009	350038	3529005	Marília
JIDJ00000007	UNIVERSIDADE FEDERAL DO SUL DA BAHIA	29	290007	290032	2925303	Porto Seguro
IW9W00000003	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO	29	290007	290031	2932705	Uruçuca
198100000000	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	41	410003	410010	4101408	Apucarana
000100000991	ACAO EDUCACIONAL CLARETIANA	35	350002	350015	3505906	Batatais
J32200000000	UNIVERSIDADE FEDERAL DA FRONTEIRA SUL	41	410007	410025	4121406	Realeza
000200000993	CENTRO DE PESQUISA AGGEU MAGALHAES	26	260005	260017	2611606	Recife
J1D700000002	ESCOLA SUPERIOR DE CIENCIAS DA SANTA CASA DE MISERICORDIA DE VITORIA	32	320003	320009	3205309	Vitória
000100000991	UNIVERSIDADE FEDERAL DE SAO PAULO CAMPUS BAIXADA SANTISTA	35	350015	350063	3548500	Santos
063400000006	GOVERNO DO ESTADO DA BAHIA	29	290005	290021	2927408	Salvador
J03D00000008	CONSULTORIO MEDICO ESPECIALIZADO	43	430005	430026	4314902	Porto Alegre
422900000003	CENTRO UNIVERSITARIO DA FUNDACAO EDUCACIONAL DE BARRETOS	35	350002	350009	3505500	Barretos
000900000996	BRAIN TECNOLOGIA LTDA	31	310007	310030	3106200	Belo Horizonte
000700000992	FAZENDA SAO PEDRO	13	130003	130007	1302603	Manaus
000200000993	UNIVERSIDADE FEDERAL DE SANTA MARIA CESNORS	43	430001	430003	4308508	Frederico Westphalen
193400000004	PREFEITURA DA CIDADE DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
448200000004	INSTITUTO DE DESENVOLVIMENTO SUSTENTAVEL MAMIRAUA	13	130003	130005	1304203	Tefé
JIF800000001	HOSPITAL DA CRIANCA DE BRASILIA JOSE ALENCAR	53	530001	530001	5300108	Brasília
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	31	310007	310027	3167202	Sete Lagoas
000100000991	ISMAR SERVICOS MEDICOS	35	350015	350061	3550308	São Paulo
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41	410008	410029	4120903	Quedas do Iguaçu
000200000993	CENTRO OFTALMOLOGICO DE MINAS GERAIS	31	310007	310030	3106200	Belo Horizonte
J7ZN00000005	INSTITUTO DE ESTUDOS AVANCADOS USP	35	350015	350061	3550308	São Paulo
579200000000	INSTITUTO FEDERAL DE RORAIMA	25	250003	250017	2502151	Boa Vista
985600170213	SULZER BRASIL S A	35	350012	350047	3525904	Jundiaí
309100000005	COORDENADORIA DE ASSISTENCIA TECNICA INTEGRAL	35	350007	350032	3509502	Campinas
529700000003	SENAI DEPARTAMENTO REGIONAL DA BAHIA	29	290005	290021	2927408	Salvador
061500000001	CENTRO UNIVERSITARIO DA FEI	35	350015	350061	3548708	São Bernardo do Campo
008300000001	UNIVERSIDADE FEDERAL DA PARAIBA	25	250004	250020	2508901	Mamanguape
J1RB00000004	GOVERNO DO ESTADO DO PARA	27	270002	270005	2700805	Belém
006200000003	UNIVERSIDADE FEDERAL DE SAO PAULO	35	350015	350063	3548500	Santos
000700000992	COORDENACAO DE VIGILANCIA E SAUDE	35	350015	350061	3550308	São Paulo
000200000993	INSTITUTO DE PSIQUIATRIA HC FMUSP	35	350015	350061	3550308	São Paulo
179800000006	CENTRO DE ENSINO SUPERIOR DE MARINGA	41	410003	410009	4115200	Maringá
822900000009	EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA	42	420003	420010	4209300	Lages
875100000005	HOSPITAL MUNICIPAL SAO JOSE	42	420002	420008	4209102	Joinville
000200000993	CENTRO MUNICIPAL DE REABILITACAO DO ENGENHO DE DENTRO	33	330006	330018	3304557	Rio de Janeiro
087000000006	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	50	500001	500001	5003207	Corumbá
000100000991	INSTITUTO DO CORACAO DE CURITIBA	41	410010	410037	4106902	Curitiba
000100000991	CONSULTORIO ODONTOLOGICO	33	330006	330018	3304557	Rio de Janeiro
072300000003	PREFEITURA MUNICIPAL DE PELOTAS	43	430007	430033	4314407	Pelotas
985600154056	HOSPITAL MUNICIPAL DE PRONTO SOCORRO	43	430005	430026	4314902	Porto Alegre
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42	420003	420010	4209300	Lages
000100000991	CLINICA ARIMATEA SANTOS	22	220002	220003	2211001	Teresina
111000000002	MINISTERIO DA FAZENDA	53	530001	530001	5300108	Brasília
000200000993	SECRETARIA DE VIGILANCIA EM SAUDE	53	530001	530001	5300108	Brasília
000500000999	FACULDADE DE TECNOLOGIA DE TAUBATE	35	350013	350050	3554102	Taubaté
033400000004	UNIVERSIDADE FEDERAL DE OURO PRETO	31	310007	310031	3136207	João Monlevade
985610000990	GERARTE NUCLEO DE TRABALHO E PRODUCAO SOLIDARIA DA SAUDE MENTAL	52	520003	520010	5208707	Goiânia
018100000005	DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL	33	330006	330018	3304557	Rio de Janeiro
033500000006	UNIVERSIDADE FEDERAL DE SAO CARLOS	35	350011	350041	3508009	Buri
061900000009	FUNDACAO NACIONAL DO INDIO	35	350014	350056	3522109	Itanhaém
000500000999	HOSPITAL INFANTIL JOAO PAULO II	31	310007	310030	3106200	Belo Horizonte
002800000001	UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI CAMPUS JK	31	310004	310015	3168606	Teófilo Otoni
002900000003	MUSEU PARAENSE EMILIO GOELDI	27	270002	270005	2700805	Belém
002400000993	DANIEL VILELA CIRURGIA PLASTICA	35	350015	350061	3550308	São Paulo
282200000001	ESCOLA DE ENGENHARIA DE PIRACICABA	35	350006	350028	3538709	Piracicaba
000200000993	CENTRO DE ECONOMIA POLITICA	35	350015	350061	3550308	São Paulo
001200000002	OBSERVATORIO NACIONAL	33	330006	330018	3304557	Rio de Janeiro
0Y1Y00000005	HOSPITAL UNIVERSITARIO DE BRASILIA UNB	53	530001	530001	5300108	Brasília
806300000006	INDUSTRIAS MONSANTO S A	35	350007	350029	3546306	Santa Cruz das Palmeiras
000200000993	FUNDACAO DE ENSINO SUPERIOR DO VALE DO SAPUCAI	31	310010	310052	3152501	Pouso Alegre
001100000990	INSTITUTO DE ANALISE DO COMPORTAMENTO DE CURITIBA	41	410010	410037	4106902	Curitiba
000100000991	ESCOLA PREPARATORIA DE CADETES DO AR	31	310011	310059	3105608	Barbacena
000100000991	IBMEC	33	330006	330018	3304557	Rio de Janeiro
000500000999	CONSULTORIO VETERINARIO MARCIA FELTRIN DIAS DE SOUZA	43	430007	430035	4315602	Rio Grande
006200000003	UNIVERSIDADE FEDERAL DE SAO PAULO	35	350015	350061	3513801	Diadema
J1JO00000006	HOSPITAL SAO JOSE DO AVAI	33	330001	330001	3302205	Itaperuna
028200000004	MINISTERIO DA SAUDE	53	530001	530001	5300108	Brasília
IZCF00000003	UNIVERSIDADE FEDERAL DO PAMPA	43	430007	430032	4302808	Caçapava do Sul
000200000993	INTERSYSTEMS	35	350015	350061	3550308	São Paulo
554300000007	UNIVERSIDADE CATOLICA DE BRASILIA	53	530001	530001	5300108	Brasília
000100000991	FUNDACAO OSWALDO CRUZ RONDONIA	11	110001	110001	1100205	Porto Velho
000300000995	GEO CONSULTORES ENGENHARIA E MEIO AMBIENTE	42	420006	420018	4218707	Tubarão
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42	420006	420018	4209409	Laguna
661500000000	INSTITUTO FEDERAL DO SUDESTE DE MINAS GERAIS	31	310012	310065	3136702	Juiz de Fora
000200000993	SECRETARIA DE EDUCACAO E CULTURA DO MUNICIPIO DE JOAO PESSOA	25	250004	250022	2507507	João Pessoa
033500000006	UNIVERSIDADE FEDERAL DE SAO CARLOS	35	350006	350027	3503307	Araras
930846000007	UNIVERSITAT POMPEU FABRA	24	240003	240014	2401503	Barcelona
000100000991	INSTITUTO SANTANENSE DE ENSINO SUPERIOR	35	350015	350061	3550308	São Paulo
001100000990	AQUACEN ESCOLA DE VETERINARIA UFMG	31	310007	310030	3106200	Belo Horizonte
000900000996	HOSPITAL DE OLHOS DE PERNAMBUCO	26	260005	260017	2611606	Recife
000200000993	CLINICA EQUILIBRIUM ESTETICA E SAUDE	35	350015	350061	3550308	São Paulo
874100000007	CENTRO UNIVERSITARIO DE ARARAQUARA	35	350005	350024	3503208	Araraquara
892700000006	INSTITUTO FEDERAL CATARINENSE	42	420002	420008	4201307	Araquari
985600151383	AGENCIA NACIONAL DE VIGILANCIA SANITARIA	33	330006	330018	3304557	Rio de Janeiro
021100000005	UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO	33	330006	330018	3303500	Nova Iguaçu
000100000991	IRMANDADE SANTA CASA DE MISERICORDIA DE PORTO ALEGRE	43	430005	430026	4314902	Porto Alegre
001000000998	INSTITUTO FLEURY MEDICINA E SAUDE	35	350015	350061	3550308	São Paulo
063500000008	GOVERNO DO ESTADO DE ALAGOAS	27	270003	270011	2704302	Maceió
000100000991	ARRUDA ALVIM E THEREZA ALVIM ADVOCACIA E CONSULTORIA JURIDICA S C	33	330006	330018	3304557	Rio de Janeiro
000100000002	UNIVERSIDADE FEDERAL DO MARANHAO	21	210004	210014	2103208	Chapadinha
985601113922	HOSPITAL ESTADUAL DE BAURU	35	350004	350020	3506003	Bauru
