InstitutionID	InstitutionName	State_ID	Mesoregion_ID	Microregion_ID	Municipality_ID	Municipality_Name
150000000003	VANDERBILT UNIVERSITY	35	350015	350057	3547304	Santana de Parnaíba
150300000009	IOWA STATE UNIVERSITY	13	130003	130007	1302603	Manaus
151200000005	UNIVERSITY OF OREGON	31	310007	310030	3106200	Belo Horizonte
151600000002	UNIVERSITY OF ROCHESTER	35	350006	350028	3538709	Piracicaba
152700000002	PURDUE UNIVERSITY	35	350008	350036	3520608	Indiana
152800000004	MICHIGAN STATE UNIVERSITY	29	290005	290020	2909802	Cruz das Almas
153900000004	UNIVERSIDADE SANTA URSULA	33	330006	330018	3304557	Rio de Janeiro
154100000008	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DO CEARA	23	230003	230016	2304400	Fortaleza
154300000001	UNIVERSIDADE DE MOGI DAS CRUZES	35	350015	350062	3530607	Mogi das Cruzes
154303000002	UNIVERSIDADE DE MOGI DAS CRUZES	35	350015	350062	3530607	Mogi das Cruzes
154600000007	UNIVERSIDADE DE TAUBATE	35	350015	350061	3550308	São Paulo
154601000990	UNIVERSIDADE DE TAUBATE	35	350015	350061	3550308	São Paulo
154602000993	LABORATORIO ACTA LTDA	35	350013	350050	3554102	Taubaté
154608000006	UNIVERSIDADE DE TAUBATE	35	350013	350050	3554102	Taubaté
154700000009	HOSPITAL LUXEMBURGO	31	310007	310030	3106200	Belo Horizonte
154800000000	CENTRO UNIVERSITARIO BARAO DE MAUA JARDIM PAULISTA	35	350002	350014	3543402	Ribeirão Preto
154900000002	UNIVERSIDADE CATOLICA DO SALVADOR	29	290005	290021	2927408	Salvador
155200000008	HOSPITAL INFANTIL PEQUENO PRINCIPE	41	410010	410037	4106902	Curitiba
155600000005	HOSPITAL DOS SERVIDORES DO ESTADO DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
155800000009	FUNDACAO ARMANDO ALVARES PENTEADO	35	350015	350061	3550308	São Paulo
156100000004	FUNDACAO HOSPITALAR DO DISTRITO FEDERAL	53	530001	530001	5300108	Brasília
156200000006	SANTA CASA DE MISERICORDIA DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
158700000001	UNIVERSIDADE DE COIMBRA	31	310012	310062	3116704	Coimbra
158701000994	UNIVERSIDADE DE COIMBRA	31	310012	310062	3116704	Coimbra
158707000007	UNIVERSIDADE DE COIMBRA	31	310012	310062	3116704	Coimbra
158713000005	UNIVERSIDADE DE COIMBRA	31	310012	310062	3116704	Coimbra
158719000007	UNIVERSIDADE DE COIMBRA	31	310012	310062	3116704	Coimbra
159000000007	UNIVERSIDADE CATOLICA DE PETROPOLIS	33	330006	330015	3303906	Petrópolis
159200000000	HOSPITAL CARDOSO FONTES	33	330006	330018	3304557	Rio de Janeiro
159400000004	FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE CATANDUVA	35	350001	350005	3511102	Catanduva
160200000004	FUNDACAO EDUCACIONAL MONTES CLAROS	31	310002	310007	3143302	Montes Claros
160300000006	MINISTERIO DA DEFESA	33	330006	330018	3304557	Rio de Janeiro
163100000007	ECOLE DES HAUTES ETUDES EN SCIENCES SOCIALES	35	350002	350012	3516200	Franca
166100000001	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DO PARA	27	270002	270005	2700805	Belém
167000000008	HOSPITAL JORGE VALENTE	29	290005	290021	2927408	Salvador
167400000005	PREFEITURA MUNICIPAL DE PIRACICABA	35	350006	350028	3538709	Piracicaba
167600000009	INSTITUTO DE TECNOLOGIA PARA O DESENVOLVIMENTO	41	410010	410037	4106902	Curitiba
167800000002	CENTRO UNIVERSITARIO FUNDACAO SANTO ANDRE	35	350015	350061	3547809	Santo André
168400000003	FACULDADE DE ITUVERAVA DR FRANCISCO MAEDA	35	350002	350011	3524105	Ituverava
168700000009	CENTRO UNIVERSITARIO ADVENTISTA DE SAO PAULO	35	350007	350031	3515152	Engenheiro Coelho
168900000002	MED IMAGEM	22	220002	220003	2211001	Teresina
169200000008	HOSPITAL DO PRONTO SOCORRO MUNICIPAL DE PORTO ALEGRE	43	430005	430026	4314902	Porto Alegre
169500000003	SOCIEDADE VISCONDE DE SAO LEOPOLDO	35	350015	350063	3548500	Santos
169600000005	UNIVERSIDADE METODISTA DE PIRACICABA	35	350006	350028	3538709	Piracicaba
169700000007	UNIVERSIDADE DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
169701000000	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
169701000990	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
169704000001	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
171100000008	SERVICO DE APOIO AS MICRO E PEQUENAS EMPRESAS DE BELO HORIZONTE	31	310007	310030	3106200	Belo Horizonte
171400000003	FUNDACAO DO ENSINO SUPERIOR DE RIO VERDE	52	520005	520013	5218805	Rio Verde
171500000005	UNIVERSIDADE SAO FRANCISCO	35	350012	350048	3507605	Bragança Paulista
171501000998	UNIVERSIDADE SAO FRANCISCO	35	350012	350048	3523404	Itatiba
171502000991	UNIVERSIDADE SAO FRANCISCO	35	350012	350048	3523404	Itatiba
172000000004	UNIVERSIDADE DE FRANCA	35	350002	350012	3516200	Franca
172001000997	UNIVERSIDADE DE FRANCA	35	350002	350012	3516200	Franca
173000000002	CENTRO DE ESTUDOS SUPERIORES DE LONDRINA	41	410003	410011	4113700	Londrina
173301000990	FACULDADE FRASSINETTI DO RECIFE	26	260005	260017	2611606	Recife
173400000000	UNIVERSIDADE CATOLICA DE PERNAMBUCO	26	260005	260017	2611606	Recife
173403000000	UNIVERSIDADE CATOLICA DE PERNAMBUCO	26	260005	260017	2611606	Recife
173501000994	ESCOLA DE ENGENHARIA KENNEDY	31	310007	310030	3106200	Belo Horizonte
173700000005	UNIVERSIDADE IGUACU	33	330001	330001	3302205	Itaperuna
173800000007	FUNDACAO MINEIRA DE EDUCACAO E CULTURA	31	310007	310030	3106200	Belo Horizonte
174100000002	EQUIPAMENTOS CARDIOVASCULARES RIO PRETO LTDA	35	350001	350004	3549805	São José do Rio Preto
174200000004	NANO ENDOLUMINAL S A	42	420005	420016	4205407	Florianópolis
174300000006	FACULDADES METROPOLITANAS UNIDAS	35	350015	350061	3550308	São Paulo
174400000008	UNIVERSIDADE MUNICIPAL DE SAO CAETANO DO SUL	35	350015	350061	3548807	São Caetano do Sul
174800000005	HOSPITAL CENTRAL DA POLICIA MILITAR DOESTADO DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
177400000002	DEPARTAMENTO MUNICIPAL DE AGUAS E ESGOTOS DE PORTO ALEGRE	43	430005	430026	4314902	Porto Alegre
177500000004	FUNDACAO MUSEU DO HOMEM AMERICANO	22	220003	220011	2210607	São Raimundo Nonato
178600000004	NORTEC QUIMICA SA	33	330006	330018	3301702	Duque de Caxias
179200000005	INDUSTRIAS QUIMICAS TAUBATE S A	35	350013	350050	3554102	Taubaté
179500000000	FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE SAO JOSE DO RIO PARDO	35	350007	350030	3549706	São José do Rio Pardo
179800000006	CENTRO DE ENSINO SUPERIOR DE MARINGA	41	410003	410009	4115200	Maringá
179900000008	PREFEITURA MUNICIPAL DE SAO CARLOS SP	42	420001	420002	4216008	São Carlos
181600000004	PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO	35	350003	350017	3556305	Valparaíso
182900000008	FUNDACAO PARQUE TECNOLOGICO DA PARAIBA	25	250003	250017	2504009	Campina Grande
183300000005	UNIVERSIDADE ESTADUAL DE GOIAS	52	520003	520007	5201108	Anápolis
187100000004	FUNDACAO CARLOS CHAGAS FILHO DE AMPARO A PESQUISA DO ESTADO DO RJ	33	330006	330018	3304557	Rio de Janeiro
188200000004	CENTRO BRASILEIRO DE ANALISE E PLANEJAMENTO	35	350015	350061	3550308	São Paulo
189500000008	ESCOLA BAHIANA DE MEDICINA E SAUDE PUBLICA	29	290005	290021	2927408	Salvador
189501000990	ESCOLA BAHIANA DE MEDICINA E SAúDE PúBLICA	29	290005	290021	2927408	Salvador
191400000008	SECRETARIA DE ESTADO DO DESENVOLVIMENTO ECONOMICO	31	310007	310030	3106200	Belo Horizonte
192200000002	INSTITUTO BRASILEIRO DE MEDICINA DE REABILITACAO	33	330006	330018	3304557	Rio de Janeiro
192500000008	UNIVERSIDADE DE UBERABA	31	310005	310022	3170107	Uberaba
192600000000	FK BIOTECNOLOGIA	43	430005	430026	4314902	Porto Alegre
192700000001	FACULDADE DE ENGENHARIA QUIMICA DE LORENA	35	350013	350051	3527207	Lorena
192900000005	UNIVERSIDADE DO ESTADO DO PARA	27	270002	270005	2700805	Belém
193400000004	PREFEITURA DA CIDADE DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
193401000997	PREFEITURA DA CIDADE DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
193500000006	PREFEITURA MUNICIPAL DE CAMPINA GRANDE	25	250003	250017	2504009	Campina Grande
195400000000	FUNDACAO DE MEDICINA TROPICAL DO AMAZONAS	13	130003	130007	1302603	Manaus
195600000004	FUNDACAO DE HEMATOLOGIA E HEMOTERAPIA DE PERNAMBUCO	26	260005	260017	2611606	Recife
195601000997	FUNDACAO DE HEMATOLOGIA E HEMOTERAPIA DE PERNAMBUCO	26	260005	260017	2611606	Recife
197000000000	LAGOA DA SERRA INSEMINACAO ARTIFICIAL LTDA	43	430003	430017	4317400	Santiago
198100000000	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	41	410010	410037	4106902	Curitiba
198101000992	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	41	410010	410037	4106902	Curitiba
200200000007	INSTITUTO GULBENKIAN DE CIENCIA	22	220004	220013	2207009	Oeiras
200201000990	INSTITUTO GULBENKIAN DE CIENCIA	22	220004	220013	2207009	Oeiras
201100000003	FUNDACAO ANTONIO PRUDENTE	35	350015	350061	3550308	São Paulo
201101000996	FUNDACAO ANTONIO PRUDENTE	35	350015	350061	3550308	São Paulo
201300000007	PREFEITURA MUNICIPAL DE JUIZ DE FORA	31	310012	310065	3136702	Juiz de Fora
201800000006	FACULDADE DE FILOSOFIA CIENCIAS E LETRAS SANTA MARCELINA	31	310012	310063	3143906	Muriaé
201900000008	CENTRO UNIVERSITARIO AUGUSTO MOTTA	33	330006	330018	3304557	Rio de Janeiro
201901000990	CENTRO UNIVERSITARIO AUGUSTO MOTTA	33	330006	330018	3304557	Rio de Janeiro
202100000001	INSTITUTO NACIONAL DE TELECOMUNICACOES	31	310010	310053	3159605	Santa Rita do Sapucaí
202900000006	ASSOCIACAO DE ENSINO DE RIBEIRAO PRETO	35	350002	350014	3543402	Ribeirão Preto
204400000003	UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA	29	290003	290012	2910800	Feira de Santana
204401000996	UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA	29	290003	290012	2910800	Feira de Santana
205600000005	UNIVERSIDADE DE GUARULHOS	35	350015	350059	3518800	Guarulhos
206100000004	FUNDACAO DE APOIO A UNIVERSIDADE DO RIO GRANDE	43	430007	430033	4314407	Pelotas
208000000009	FUNDACAO FACULDADE DE MEDICINA	35	350015	350061	3550308	São Paulo
208700000001	UNIVERSIDADE ESTADUAL DE ANAPOLIS	52	520003	520007	5201108	Anápolis
209800000001	FUNDACAO PRESIDENTE ANTONIO CARLOS	31	310008	310037	3127701	Governador Valadares
210000000000	FUNDACAO DE APOIO A TECNOLOGIA E CIENCIA	43	430003	430018	4316907	Santa Maria
210300000006	SOCIEDADE BENEFICENTE DE COLETA DE SANGUE	35	350015	350061	3550308	São Paulo
210700000003	CENTRO UNIVERSITARIO PAULISTANO	35	350015	350061	3550308	São Paulo
210800000005	CENTRO UNIVERSITARIO BELAS ARTES DE SAO PAULO	35	350015	350061	3550308	São Paulo
211700000001	FUNDACAO BUTANTAN	35	350015	350061	3550308	São Paulo
212000000007	FUNDACAO DA UFPR PARA O DESENVOLVIMENTO DA CIENCIA TECNOLOGIA E CULTURA	41	410010	410037	4106902	Curitiba
214300000009	FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICIO E TECNOLOGICO EM SAUDE	13	130002	130003	1303908	São Paulo de Olivença
219601000998	UNIVERSIDAD INDUSTRIAL DE SANTANDER	35	350003	350018	3505104	Barbosa
226100000009	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE GOIAS	52	520003	520010	5208707	Goiânia
233500000009	UNIVERSIDADE DE EXTREMADURA	51	510004	510018	5102504	Cáceres
233700000002	UNIVERSIDAD DE ZARAGOZA	43	430005	430026	4314902	Porto Alegre
234800000002	UNIVERSITE DE NANTES	35	350010	350039	3532157	Nantes
234801000995	UNIVERSITE DE NANTES	35	350010	350039	3532157	Nantes
235100000008	UNIVERSIDAD DE SEVILLA	35	350011	350041	3522406	Itapeva
235800000000	UNIVERSITE DORLEANS	42	420006	420018	4211702	Orleans
236000000004	UNIVERSIDAD DE SANTIAGO DE COMPOSTELA CAMPUS SANTIAGO	43	430003	430017	4317400	Santiago
245900000000	FUNDACAO DOM AGUIRRE	35	350012	350046	3552205	Sorocaba
246100000003	UNIVERSIDADE DO PORTO	22	220001	220001	2208502	Porto
246102000000	UNIVERSIDADE DO PORTO	22	220001	220001	2208502	Porto
246103000004	UNIVERSIDADE DO PORTO	22	220001	220001	2208502	Porto
246105000001	UNIVERSIDADE DO PORTO	22	220001	220001	2208502	Porto
246106000005	UNIVERSIDADE DO PORTO	22	220001	220001	2208502	Porto
246111000000	UNIVERSIDADE DO PORTO	22	220001	220001	2208502	Porto
246600000002	KEIO UNIVERSITY	26	260005	260017	2611606	Recife
246900000008	FACULDADE DE MEDICINA DE CATANDUVA	35	350001	350005	3511102	Catanduva
247100000001	INSTITUTO DE BIOLOGIA MOLECULAR DO PARANA	41	410010	410037	4106902	Curitiba
247500000009	UNIVERSIDADE DO MINHO	43	430001	430002	4302600	Braga
247501000991	UNIVERSIDADE DO MINHO	43	430001	430002	4302600	Braga
247502000995	UNIVERSIDADE DO MINHO	21	210001	210001	2104909	Guimarães
247503000999	UNIVERSIDADE DO MINHO	21	210001	210001	2104909	Guimarães
247504000003	UNIVERSIDADE DO MINHO	21	210001	210001	2104909	Guimarães
253800000009	FUNDACAO DE CIENCIA APLICACOES E TECNOLOGIA ESPACIAIS	35	350015	350061	3550308	São Paulo
257501000999	UNIVERSITY OF VIRGINIA	31	310010	310056	3171709	Virgínia
273000000009	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE CAMPOS	33	330002	330003	3301009	Campos dos Goytacazes
273900000005	UNIVERSITY OF TOLEDO	41	410006	410022	4127700	Toledo
281100000001	CENTRO UNIVERSITARIO DO MARANHAO	21	210001	210002	2111300	São Luís
281500000009	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DO RIO GRANDE DO NORTE	24	240004	240018	2408102	Natal
281800000004	UNIVERSIDADE DO GRANDE ABC	35	350015	350061	3547809	Santo André
282200000001	ESCOLA DE ENGENHARIA DE PIRACICABA	35	350006	350028	3538709	Piracicaba
282600000009	CENTRO UNIVERSITARIO FIEO	35	350015	350057	3534401	Osasco
283900000002	FUNDACAO ESTADUAL NORTE FLUMINENSE	33	330002	330003	3301009	Campos dos Goytacazes
284000000004	FUNDACAO EDUCACIONAL DE PENAPOLIS	35	350003	350018	3537305	Penápolis
284100000006	FUNDACAO DE ENSINO SUPERIOR DE PASSOS	31	310010	310047	3147907	Passos
285100000004	CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA	31	310012	310065	3136702	Juiz de Fora
286200000004	FACULDADE DE AGRONOMIA E ENGENHARIA FLORESTAL	35	350009	350038	3516705	Garça
286700000003	FACULDADE DE MEDICINA DE MARILIA	35	350009	350038	3529005	Marília
286800000005	HOSPITAL DO SERVIDOR PUBLICO ESTADUAL DE SAO PAULO	35	350015	350061	3550308	São Paulo
286801000998	HOSPITAL DO SERVIDOR PúBLICO MUNICIPAL	35	350015	350061	3550308	São Paulo
287000000009	UNIAO PIONEIRA DE INTEGRACAO SOCIAL	53	530001	530001	5300108	Brasília
287700000001	FACULDADE ESTADUAL DE CIENCIAS ECONOMICAS DE APUCARANA	41	410003	410010	4101408	Apucarana
288200000000	UNIVERSIDADE CATOLICA DOM BOSCO	50	500002	500004	5002704	Campo Grande
288700000000	UNIVERSIDAD DEL VALLE	29	290005	290021	2927408	Salvador
288900000003	SWISS FEDERAL INSTITUTE OF TECHNOLOGY ZURICH	42	420001	420002	4216008	São Carlos
290200000002	CENTRO UNIVERSITARIO DE VOTUPORANGA	35	350001	350003	3557105	Votuporanga
291600000008	FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE MANDAGUARI	41	410003	410009	4114203	Mandaguari
292400000002	ESCOLA DE MUSICA E BELAS ARTES DO PARANA	41	410010	410037	4106902	Curitiba
292900000001	FACULDADES OSWALDO CRUZ	35	350015	350061	3550308	São Paulo
293700000006	UNIVERSIDADE TUIUTI DO PARANA	41	410010	410037	4106902	Curitiba
294000000001	FACULDADE ESTADUAL DE EDUCACAO CIENCIAS E LETRAS DE PARANAVAI	41	410001	410001	4118402	Paranavaí
294100000003	CENTRO UNIVERSITARIO DA CIDADE DE UNIAO DA VITORIA	41	410009	410033	4128203	União da Vitória
294300000007	CENTRO UNIVERSITARIO DE ITAJUBA	31	310010	310056	3132404	Itajubá
294500000000	FACULDADE DE CIENCIAS HUMANAS ESUDA	26	260005	260017	2611606	Recife
294600000002	CENTRO UNIVERSITARIO DE BELO HORIZONTE	31	310007	310030	3106200	Belo Horizonte
294602000000	CENTRO UNIVERSITARIO DE BELO HORIZONTE	31	310007	310030	3106200	Belo Horizonte
294800000006	UNIVERSIDADE ESTACIO DE SA	33	330006	330018	3304557	Rio de Janeiro
294804000000	UNIVERSIDADE ESTACIO DE SA	33	330006	330018	3304557	Rio de Janeiro
294805000004	UNIVERSIDADE ESTACIO DE SA	33	330006	330018	3304557	Rio de Janeiro
294810000009	UNIVERSIDADE ESTACIO DE SA	33	330006	330018	3304557	Rio de Janeiro
295500000009	FACULDADE EVANGELICA DO PARANA	41	410010	410037	4106902	Curitiba
295900000006	FACULDADE CASPER LIBERO	35	350015	350061	3550308	São Paulo
298200000008	HOSPITAL GERAL DE BONSUCESSO	33	330006	330018	3304557	Rio de Janeiro
301000000008	INSTITUTO JONES DOS SANTOS NEVES	32	320003	320009	3205309	Vitória
301300000003	JHS LABORATORIO QUIMICO LTDA	31	310007	310030	3156700	Sabará
301700000000	CENTRO UNIVERSITARIO HERMINIO OMETTO	35	350006	350027	3503307	Araras
303000000004	FACULDADE DE SAO BENTO	35	350015	350061	3550308	São Paulo
303300000000	CENTRO DE TREINAMENTO E DESENVOLVIMENTO REGIONAL	23	230003	230016	2304400	Fortaleza
303400000001	CENTRO UNIVERSITARIO DE BRASILIA	53	530001	530001	5300108	Brasília
303401000005	CENTRO UNIVERSITARIO DE BRASíLIA	53	530001	530001	5300108	Brasília
306200000002	UNIVERSIDADE PAULISTA	35	350004	350020	3506003	Bauru
306201000995	UNIVERSIDADE PAULISTA	35	350004	350020	3506003	Bauru
306600000000	SOCIEDADE PAULISTA DE MEDICINA VETERINARIA	35	350015	350061	3550308	São Paulo
308200000009	HOSPITAL NOSSA SENHORA DA CONCEICAO	43	430005	430026	4314902	Porto Alegre
308201000991	HOSPITAL NOSSA SENHORA DA CONCEICAO S/A	43	430005	430026	4314902	Porto Alegre
309500000002	UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSOES	43	430001	430004	4307005	Erechim
311300000000	PREFEITURA DO MUNICIPIO DE MARINGA	41	410003	410009	4115200	Maringá
311700000008	DIGITRO TECNOLOGIA	42	420005	420016	4205407	Florianópolis
312100000005	FUNDACAO DE ESTUDOS E PESQUISAS AGRICOLAS E FLORESTAIS	35	350004	350023	3507506	Botucatu
312800000008	INSTITUTO DE TECNOLOGIA E PESQUISA	28	280003	280011	2800308	Aracaju
313400000009	ESCOLA SUPERIOR DE CIENCIAS AGRARIAS DE RIO VERDE	52	520005	520013	5218805	Rio Verde
313600000002	FACULDADES INTEGRADAS REGIONAIS DE AVARE	35	350004	350022	3504503	Avaré
317000000004	PREFEITURA MUNICIPAL DE CRUZ ALTA	43	430001	430011	4306106	Cruz Alta
319000000000	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SANTA CATARINA	42	420005	420016	4205407	Florianópolis
320200000008	FUNDACAO DE ENSINO SUPERIOR DE OLINDA	26	260005	260017	2609600	Olinda
322100000002	FACULDADE ESTADUAL DE CIENCIAS E LETRAS DE CAMPO MOURAO	41	410002	410005	4104303	Campo Mourão
325000000005	CENTRO DE TECNOLOGIA DO GAS	24	240004	240018	2408102	Natal
326500000002	CENTRO UNIVERSITARIO CATOLICA DE SANTA CATARINA JARAGUA DO SUL	42	420002	420008	4209102	Joinville
326600000004	EMPRESA DE INFORMATICA E INFORMACAO DO MUNICIPIO DE BELO HORIZONTE	31	310007	310030	3106200	Belo Horizonte
328600000000	CENTRO UNIVERSITARIO DO LESTE DE MINAS GERAIS	31	310008	310039	3119401	Coronel Fabriciano
329200000001	PREFEITURA MUNICIPAL DE CAMPINAS	35	350007	350032	3509502	Campinas
329201000994	PREFEITURA MUNICIPAL DE CAMPINAS	35	350007	350032	3509502	Campinas
330900000008	FUNDACAO ESPIRITO SANTENSE DE TECNOLOGIA	32	320003	320009	3205309	Vitória
331400000007	FACULDADES INTEGRADAS VIANNA JUNIOR	31	310012	310065	3136702	Juiz de Fora
335600000003	USINA SAO MARTINHO ACUCAR E ALCOOL S A	35	350006	350027	3521408	Iracemápolis
336500000000	FUNDACAO DE HEMATOLOGIA E HEMOTERAPIA DO AMAZONAS	13	130003	130007	1302603	Manaus
336800000005	SECRETARIA DE ESTADO DE SAUDE PUBLICA DO DISTRITO FEDERAL	53	530001	530001	5300108	Brasília
337900000005	UNIVERSITY OF ST ANDREWS	31	310005	310018	3170206	Uberlândia
339600000006	FUNDACAO DE APOIO A PESQUISA CIENTIFICA E TECNOLOGICA DA UFRRJ	33	330006	330017	3305554	Seropédica
340900000005	UNIVERSIDADE CIDADE DE SAO PAULO	35	350015	350061	3550308	São Paulo
342800000000	UNIVERSIDADE ESTADUAL DO CENTRO OESTE	41	410008	410029	4109401	Guarapuava
342900000001	UNIVERSIDADE ANHEMBI MORUMBI	35	350013	350050	3549904	São José dos Campos
343800000008	MEDICAL COLLEGE OF GEORGIA	35	350004	350020	3506003	Bauru
344000000001	CENTRO UNIVERSITARIO DE SETE LAGOAS	31	310007	310027	3167202	Sete Lagoas
345900000006	UNIVERSITY OF COPENHAGEN	35	350004	350020	3506003	Bauru
348800000009	CENTRO UNIVERSITARIO DO DISTRITO FEDERAL	53	530001	530001	5300108	Brasília
350300000001	INSTITUTO ESTADUAL DE DIABETES E ENDOCRINOLOGIA LUIZ CAPRIGLIONE	33	330006	330018	3304557	Rio de Janeiro
350700000009	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA	33	330006	330018	3304557	Rio de Janeiro
350704000992	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA	33	330006	330018	3303500	Nova Iguaçu
351100000006	CENTRO UNIVERSITARIO UNA	31	310007	310030	3106200	Belo Horizonte
352300000008	FACULDADE DE CIENCIAS HUMANAS DE PEDRO LEOPOLDO	31	310007	310030	3149309	Pedro Leopoldo
353000000000	DU PONT DO BRASIL	35	350007	350032	3536505	Paulínia
353400000008	EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO PARANA	41	410004	410015	4106407	Cornélio Procópio
354400000006	CENTRO DE ESTUDOS RURAIS E URBANOS	35	350015	350061	3550308	São Paulo
354500000008	FACULDADE DE MEDICINA DE VALENCA	33	330005	330012	3306107	Valença
354700000001	FACULDADE DE MEDICINA DE CAMPOS	33	330002	330003	3301009	Campos dos Goytacazes
361600000002	PERKIN ELMER CORPORATION	35	350015	350061	3550308	São Paulo
361800000006	FACULDADE DE MEDICINA DE PETROPOLIS	33	330006	330015	3303906	Petrópolis
363100000000	UNIVERSIDADE ESTADUAL DE SANTA CRUZ	29	290007	290031	2913606	Ilhéus
364000000006	CENTRO UNIVERSITARIO SANT ANNA	35	350015	350061	3550308	São Paulo
364100000008	PREFEITURA MUNICIPAL DE FORTALEZA	23	230003	230016	2304400	Fortaleza
364101000990	PREFEITURA MUNICIPAL DE FORTALEZA	23	230003	230016	2304400	Fortaleza
364400000003	FACULDADE DE FORMACAO DE PROFESSORES DE SERRA TALHADA	26	260001	260003	2613909	Serra Talhada
365700000007	INSTITUTO BRASILEIRO DA QUALIDADE NUCLEAR	33	330006	330018	3304557	Rio de Janeiro
367100000002	FEDERACAO DAS INDUSTRIAS DO ESTADO DE MINAS GERAIS	31	310007	310030	3106200	Belo Horizonte
368600000000	INSTITUTO ANCHIETANO DE PESQUISAS	43	430005	430026	4318705	São Leopoldo
368800000003	FUNDACAO DRACENENSE DE EDUCACAO E CULTURA	35	350008	350034	3514403	Dracena
369500000006	UNIVERSITY OF NEW SOUTH WALES	35	350015	350061	3550308	São Paulo
371800000003	UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA	51	510003	510014	5107206	Rio Branco
375700000004	UNIVERSIDADE CASTELO BRANCO	33	330006	330018	3304557	Rio de Janeiro
375702000001	UNIVERSIDADE CASTELO BRANCO	33	330006	330018	3304557	Rio de Janeiro
376000000000	CENTRO DE ENSINO SUPERIOR DE CAMPOS GERAIS	41	410005	410021	4119905	Ponta Grossa
377200000001	CENTRO UNIVERSITARIO LUTERANO DE PALMAS	41	410008	410030	4117602	Palmas
377400000005	INSTITUTO ALBERTO LUIZ COIMBRA DE POS GRADUACAO E PESQUISA DE ENGENHARIA	33	330006	330018	3304557	Rio de Janeiro
377600000009	ESCOLA DE ENSINO SUPERIOR DO EDUCANDARIO SERAFICO SAO FRANCISCO DE ASSIS	32	320003	320008	3204609	Santa Teresa
377800000002	CENTRO UNIVERSITARIO DE VILA VELHA	32	320003	320009	3205200	Vila Velha
381700000009	UNIVERSIDADE BRAZ CUBAS	35	350015	350062	3530607	Mogi das Cruzes
383500000001	SENAI DEPARTAMENTO REGIONAL DO RIO GRANDE DO NORTE	24	240004	240018	2408102	Natal
383600000003	SECRETARIA EXECUTIVA DE SAUDE PUBLICA	27	270002	270005	2700805	Belém
383900000009	FUNDACAO ARAUCARIA DE APOIO AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO	41	410010	410037	4106902	Curitiba
384400000008	CENTRO REGIONAL UNIVERSITARIO DE ESPIRITO SANTO DO PINHAL	35	350007	350030	3515186	Espírito Santo do Pinhal
385100000000	FACULDADE DE EDUCACAO DE PORTO VELHO	11	110001	110001	1100205	Porto Velho
385300000004	FUNDACAO OTORRINOLARINGOLOGIA	35	350015	350061	3550308	São Paulo
385700000001	INSTITUTO DE EDUCACAO SUPERIOR DE BRASILIA	53	530001	530001	5300108	Brasília
386800000001	FUNDACAO DE APOIO INSTITUCIONAL MURAKI	13	130003	130007	1302603	Manaus
386900000003	SANOFI SYNTHELABO	35	350015	350062	3552502	Suzano
387300000000	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DO ESPIRITO SANTO	32	320003	320009	3205309	Vitória
388000000003	INSTITUTO VIRTUAL DE ESTUDOS AVANCADOS	42	420005	420016	4205407	Florianópolis
388100000005	SENAI DEPARTAMENTO REGIONAL DO CEARA	23	230003	230016	2307650	Maracanaú
